1.10.3,SPYD - SPDR S&P 500 High Dividend Portfolio ETF,Mutual FundsExchange Traded Fund/Note,Self,"$100,001 - $250,000",None,None (or less than $201)
1.10.4,SLYG - S&P Smallcap Growth ETF SPDR,Mutual FundsExchange Traded Fund/Note,Self,"$50,001 - $100,000","None, Excepted Investment Fund",None (or less than $201)
1.10.5,SLYV - S&P Smallcap Value ETF SPDR,Mutual FundsExchange Traded Fund/Note,Self,"$50,001 - $100,000",None,None (or less than $201)
1.10.6,MDY - S&P Midcap 400 SPDR,Mutual FundsExchange Traded Fund/Note,Self,"$50,001 - $100,000","None, Excepted Investment Fund",None (or less than $201)
1.10.7,XLU - S&P 500 Utilities Sector SPDR,Mutual FundsExchange Traded Fund/Note,Self,"$50,001 - $100,000",None,None (or less than $201)
1.10.8,"UBS(New York, NY)Type: Brokerage Sweep Account",Bank Deposit,Self,"$1,001 - $15,000",None,None (or less than $201)
1.11,Insperity 401(k),"Retirement Plans401(k), 403(b), or other Defined Contribution Plan.",Self,--,,
1.11.1,SSBYX - State Street Target Retirement 2030 Fund Class K,Mutual FundsMutual Fund,Self,"$15,001 - $50,000","None, Excepted Investment Fund",None (or less than $201)
1.12,"Yellowstone Housing Opportunities Fund III, LPDescription: Private Equity Fund (San Francisco, CA)",Investment FundPrivate Equity Fund,Self,"$1,000,001 - $5,000,000","Excepted Investment Fund, Other (Partnership Income)","$100,001 - $1,000,000Other $180,736.00"
1.13,"Fund 0 A Series of Comeback Capital, LPCompany: Comeback Capital (Cleveland, OH) Description: Venture Capital Fund",Business EntityLimited Partnership (LP),Self,"$100,001 - $250,000","None, Excepted Investment Fund",None (or less than $201)
1.14,"Cardone Equity Fund XV, LLC Company: Cardone Equity Fund IV, LLC (Miami, Florida) Description: Real Estate Investments",Business EntityLimited Liability Company (LLC),Self,"$250,001 - $500,000",Excepted Investment Fund,"$15,001 - $50,000"
1.15,"Yellowstone NAD Holdings, LLC Company: Yellowstone NAD Holdings, LLC (Wilmington, DE) Description: Holding Company for Technology Investment Filer comment:  See comment at end of report.",Business EntityLimited Liability Company (LLC),Self,--,,
1.15.1,"NAD, HV LLC Company: NAD, HV LLC (Middletown, DE) Description: Holding company for technology investment",Business EntityLimited Liability Company (LLC),Self,"$250,001 - $500,000",None,None (or less than $201)
