15.7,"QQQ - Invesco QQQ Trust, Series 1",Mutual FundsExchange Traded Fund/Note,Spouse,"$15,001 - $50,000",Excepted Investment Fund,None (or less than $201)
15.8,VFH - Vanguard Financials ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$15,001 - $50,000",Excepted Investment Fund,None (or less than $201)
15.9,VOO - Vanguard S&P 500 ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
15.10,"VGT - Vanguard Information Technology Index Fund - ETF SharesFiler comment:  Purchase less than $1,000 in 2025",Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
16,BMO Bank N.A. - Brokerage Account,Brokerage/Managed Account,Self,--,,
16.1,JMUEX - Jpmorgan  U.S. Equity Fund Class L,Mutual FundsMutual Fund,Self,"$100,001 - $250,000",Excepted Investment Fund,"$5,001 - $15,000"
16.2,MIEIX - MFS Institutional International Equity Fund,Mutual FundsMutual Fund,Self,"$15,001 - $50,000",Excepted Investment Fund,"$5,001 - $15,000"
16.3,PMAQX - MidCap Fund (f/k/a MidCap Blend Fund) - R-6Filer comment:  Share class exchange. Previously reported as PCBIX - Principal MidCap Fund Institutional Class,Mutual FundsMutual Fund,Self,"$15,001 - $50,000",Excepted Investment Fund,"$5,001 - $15,000"
16.4,Oregon St For Previous Issues GO BdsRate/Coupon: 5.0%  Matures: 8/01/2041,Government SecuritiesMunicipal Security,Self,"$50,001 - $100,000",Interest,"$1,001 - $2,500"
16.5,SHRIX - Stone Ridge High Yield Reinsurance Risk Premium Fu,Mutual FundsMutual Fund,Self,"$15,001 - $50,000",Excepted Investment Fund,"$2,501 - $5,000"
16.6,APHJX - Artisan International Small-Mid Fund Institutional,Mutual FundsMutual Fund,Self,"$1,001 - $15,000",Excepted Investment Fund,"$201 - $1,000"
16.7,BIMBX - Blackrock Systematic Multi-Strategy Fund Institu,Mutual FundsMutual Fund,Self,"$15,001 - $50,000",Excepted Investment Fund,"$201 - $1,000"
